"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys60","sys61","sys62","sys66","sys68","sys69","sys70","sys71","sys73","sys74","sys76","sys77","sys78","sys79","sys80","sys81","sys82","sys85","sys87","sys88"
0.07151596,0.08078394,0.06457558,0.09165941,0.14228705,0.02343908,0.09510146,0.05845364,0.03950895,0.13322201,0.0985986,0.09939715,0.07587103,0.08954674,0.09870767,0.08778369,0.10187163,0.09626425,0.09829233,0.07666618,0.07338377,0.06999704,0.07308585,0.08167668,0.08165141,0.07747979,0.11467987,0.00023447,0.08469444,0.08387346,0.07291162,0.05570161,0.00265096,0.05435399,0.09028629,0.10336255,0.0987397,0.08634134,0.14772773,0.0731135,0.06680581,0.07649906,0.11914759,0.15003403,0.19032007,0.07405241,0.13031511,0.1047879,0.09843819,0.06600712,0.04925469,0.06672368,0.10437473,0.07540945,0.10136455,0.09063863,0.04161662,0.0483143,0.05442818,0.09632143,0.12390166,0.05594554,0.05470429,0.03794714,0.01820765,0.07303278,0.07092228,0.09513958,0.0554074,0.10396296,0.10949506,0.10827031,0.04812187,0.10476893,0.09775375,0.06069629
0.07302739,0.07787624,0.06277108,0.08444845,0.14254854,0.02779531,0.09067467,0.05888127,0.03664656,0.13257594,0.09044468,0.09545445,0.07370602,0.0836444,0.09375486,0.08382206,0.10737777,0.09414213,0.09749725,0.07793432,0.07011267,0.06731042,0.06818898,0.07480505,0.07479719,0.07271495,0.10823908,0.00026297,0.08806566,0.0868924,0.07330105,0.05571442,0.00272431,0.05307282,0.08557717,0.09950446,0.09515234,0.0805351,0.14546217,0.07256501,0.06829108,0.07709754,0.11416255,0.14747258,0.18661492,0.06823054,0.13175214,0.10068432,0.09652228,0.06824729,0.05094934,0.06684876,0.10323162,0.06983668,0.0963594,0.08653998,0.04428072,0.04978754,0.05219363,0.08599575,0.11865269,0.05684785,0.05282739,0.03645389,0.01715616,0.0697941,0.07326671,0.09193958,0.05115515,0.10398795,0.11023799,0.10804596,0.04500652,0.10612148,0.1021596,0.06283307
0.06875547,0.08064721,0.06413514,0.09335736,0.14749124,0.02666746,0.09594834,0.05550414,0.03960319,0.13942066,0.09810161,0.10184921,0.08448207,0.08799158,0.10212371,0.09208159,0.10709025,0.09989926,0.10070695,0.07442446,0.07947306,0.07636933,0.07973249,0.08059691,0.08027507,0.07801401,0.11236961,0.00031007,0.08644163,0.08316548,0.0727622,0.05393998,0.00210947,0.0550086,0.08852416,0.10123995,0.09851528,0.08488367,0.1476924,0.07112223,0.07316,0.07186931,0.11968399,0.15195099,0.18813309,0.07588052,0.13656533,0.10282859,0.10090294,0.065087,0.04861637,0.06521946,0.10359075,0.07497898,0.10064439,0.09176688,0.04281,0.04579604,0.04915715,0.08882361,0.11674919,0.05659223,0.05628973,0.0358874,0.01716116,0.06913264,0.07392071,0.09498057,0.05075475,0.10600136,0.11365004,0.11320095,0.04895131,0.10514579,0.10237742,0.06128204
0.07311435,0.07557869,0.06808344,0.09097649,0.14502662,0.02200216,0.0893445,0.05470582,0.03717618,0.13041377,0.0906102,0.09504589,0.07970281,0.0837093,0.09561801,0.08960872,0.10472391,0.09312712,0.0991903,0.08352023,0.07673638,0.07301938,0.07501401,0.07306342,0.07396432,0.07179154,0.11333773,0.0001962,0.07998795,0.08115215,0.06923282,0.05374218,0.0022022,0.05190349,0.08889665,0.09880677,0.10182246,0.09168204,0.14378978,0.07022798,0.07036027,0.07306345,0.1199383,0.14731495,0.18859635,0.06747848,0.13633008,0.10233024,0.09520872,0.06239243,0.04580956,0.05952351,0.10566771,0.06966942,0.10111211,0.09184685,0.04317081,0.04682859,0.05043282,0.08912584,0.11984495,0.05122386,0.04954265,0.03282401,0.01722121,0.06872183,0.06556733,0.09434385,0.05181966,0.10717818,0.1125077,0.11024641,0.04607847,0.09743695,0.09749746,0.06374551
0.07177937,0.0753622,0.05923007,0.08850607,0.14602978,0.02477308,0.09161365,0.05374511,0.03395555,0.13186543,0.08731611,0.09656533,0.0816408,0.08215512,0.09554866,0.09187087,0.11081032,0.09539135,0.09896135,0.07458417,0.08178082,0.07755612,0.07841646,0.07386731,0.07283202,0.06921697,0.10690947,0.00029129,0.0813375,0.08306658,0.07225626,0.05339864,0.00242142,0.05110535,0.09169393,0.09424864,0.09684448,0.08323314,0.14434546,0.07381701,0.07125084,0.07636613,0.12344228,0.15031896,0.18851251,0.06160865,0.13600399,0.1020356,0.09371883,0.05967323,0.04573037,0.06135736,0.09976392,0.06715752,0.09729554,0.08641742,0.04392292,0.04650602,0.05019979,0.08546547,0.12006317,0.05282121,0.05134138,0.03101452,0.01542493,0.06915274,0.06955319,0.09050281,0.05009368,0.10646791,0.11449349,0.11307451,0.04822422,0.10120805,0.09710686,0.06409184
0.07296648,0.08093124,0.06609985,0.09074398,0.14709586,0.02548708,0.10042859,0.05499804,0.03485885,0.13781156,0.09436937,0.10299531,0.08003162,0.09089489,0.1022074,0.08498289,0.10433277,0.0981642,0.10121873,0.07551527,0.07646277,0.07277252,0.074563,0.0816016,0.0841869,0.07717388,0.11418134,0.00026297,0.08958333,0.08891867,0.06902803,0.05369689,0.00245517,0.05291528,0.08860636,0.10132132,0.09970126,0.08359438,0.1430074,0.07115291,0.07396187,0.07375039,0.12324475,0.15516941,0.1921574,0.0735598,0.13706631,0.10345061,0.09724596,0.0632613,0.04625025,0.06455214,0.10543294,0.07682927,0.10100051,0.0927075,0.04082238,0.04495151,0.05064103,0.09591711,0.12652729,0.05667231,0.05202674,0.03813565,0.01729705,0.06641485,0.07173492,0.09384488,0.05601886,0.10874519,0.11690762,0.11467507,0.04561192,0.11181501,0.10350622,0.06266946
0.06887919,0.07677452,0.06389205,0.09159764,0.14094719,0.02222587,0.09571648,0.05660459,0.03816808,0.13134526,0.09201137,0.09726702,0.08076861,0.08566567,0.09499474,0.09095095,0.10426417,0.09530006,0.0932436,0.07398109,0.07644969,0.07228765,0.07530882,0.07886923,0.07805822,0.0728916,0.11193969,0.00029129,0.08306538,0.08196596,0.06993593,0.05168143,0.00254971,0.05018289,0.0883083,0.09765396,0.09924741,0.08671147,0.13923508,0.0698894,0.06521897,0.06958559,0.12025481,0.15355131,0.18436132,0.06967198,0.13775366,0.10106006,0.09642417,0.06397514,0.04766141,0.05847807,0.10075576,0.07097296,0.09617954,0.09456192,0.04417714,0.05065369,0.05413573,0.08496447,0.11848773,0.05273248,0.050094,0.03548412,0.01778302,0.06475131,0.06929809,0.09565845,0.05105456,0.10689634,0.11256287,0.11004123,0.04759143,0.10393304,0.10178062,0.06184501
0.07001072,0.07812128,0.0614637,0.09484909,0.13742742,0.02361157,0.09276051,0.05727503,0.03853629,0.13016992,0.08840952,0.09698274,0.06678294,0.08478394,0.09307864,0.08553352,0.10115215,0.09232231,0.09872336,0.07586065,0.07187824,0.06787098,0.07041566,0.08202166,0.0779895,0.0750374,0.10813369,0.00026297,0.08382382,0.08201593,0.06864375,0.0525596,0.0021519,0.04945721,0.08875499,0.09602867,0.09834811,0.08564203,0.14737008,0.07080164,0.06943214,0.07334109,0.11329881,0.14891923,0.18718154,0.06252108,0.13304343,0.10057032,0.09218755,0.06406691,0.04838935,0.06577456,0.1037588,0.06492893,0.10219779,0.090556,0.04383615,0.047214,0.05072028,0.08397909,0.11375166,0.05360925,0.05466262,0.03126727,0.01592471,0.06632351,0.07327051,0.09195852,0.05028929,0.10439303,0.11137774,0.11174358,0.04474971,0.10071027,0.10182246,0.06088199
0.07350615,0.08238349,0.06592832,0.09335031,0.14209309,0.02427351,0.09939819,0.06164764,0.03924368,0.13124395,0.09461821,0.10068139,0.07889634,0.08861566,0.1029373,0.09153192,0.10790691,0.10336848,0.1045956,0.08106631,0.07755211,0.07301452,0.07570094,0.07556331,0.076996,0.073247,0.11364475,0.00029245,0.08743743,0.08639198,0.07724569,0.05961962,0.00210001,0.05440144,0.09220499,0.09748404,0.10353137,0.08910189,0.14267859,0.07109574,0.07014694,0.07474511,0.12010161,0.14966397,0.18722979,0.0764004,0.13875651,0.10424324,0.09954834,0.07020051,0.05265201,0.06885685,0.10625601,0.07371576,0.10318603,0.09235712,0.04645404,0.05162281,0.05512023,0.09426623,0.11910686,0.05975951,0.06020737,0.03590226,0.01901806,0.07455311,0.07852252,0.09676652,0.05677181,0.10866851,0.11483202,0.11264108,0.045997,0.10442246,0.10222181,0.06679871
0.0665109,0.08004283,0.06228304,0.0917383,0.14515652,0.02321758,0.09254519,0.05486683,0.03809409,0.13469501,0.09981957,0.10233834,0.08196115,0.08743182,0.10179955,0.09097777,0.10832808,0.10159916,0.09218249,0.07271716,0.07617649,0.07027091,0.07293193,0.08039759,0.08107178,0.07531067,0.11612091,0.0001479,0.08401986,0.08247887,0.07186578,0.05483763,0.00204521,0.05036916,0.08775607,0.09871903,0.09889053,0.08607807,0.14779138,0.07352452,0.06316472,0.07587226,0.11956593,0.15008032,0.18914794,0.06890166,0.13607647,0.10511286,0.0996884,0.06869413,0.05122158,0.06091191,0.09969614,0.07692644,0.09512383,0.09095512,0.03973874,0.04549814,0.04874474,0.09376816,0.1215574,0.05731122,0.05138302,0.03406405,0.0185885,0.06897136,0.07549941,0.09482987,0.05601217,0.10883984,0.11338257,0.11462146,0.04766667,0.10238639,0.09925349,0.0647604
0.06914014,0.07701702,0.06172573,0.08667258,0.14020419,0.01971075,0.09432952,0.05537922,0.03518494,0.13088689,0.09074049,0.09765381,0.07780484,0.08295847,0.09589445,0.09066971,0.09985697,0.09205557,0.09119238,0.06941145,0.07849449,0.07389028,0.07620176,0.07661385,0.07874751,0.07416372,0.1067427,0.00026297,0.08132491,0.08175126,0.06807191,0.05134559,0.00283207,0.04980371,0.08615716,0.09412371,0.09048312,0.07902493,0.14657934,0.06738082,0.06819595,0.07000136,0.11671751,0.15496816,0.18663503,0.06080856,0.14035135,0.09924395,0.09393985,0.05927331,0.04431227,0.0612635,0.09777537,0.06915459,0.09225344,0.08902258,0.04326317,0.04983479,0.05172804,0.08693172,0.11658698,0.05458233,0.05137762,0.03356131,0.0163387,0.06498322,0.07048549,0.08708988,0.05178122,0.10775191,0.11408044,0.11156796,0.04429453,0.10061741,0.09620597,0.06097889
0.07764516,0.08399358,0.06782683,0.09635391,0.14329761,0.02602967,0.09619219,0.06051362,0.04043819,0.13539039,0.10127564,0.10522422,0.07745361,0.08963363,0.10167647,0.09000752,0.11058114,0.1031369,0.10364168,0.08234946,0.079614,0.075887,0.07633432,0.07617842,0.07659564,0.07443407,0.11692283,0.00025449,0.08817854,0.08754611,0.07615727,0.05637412,0.0025646,0.05397773,0.09955731,0.10280681,0.10637021,0.09296621,0.143409,0.07553409,0.07382482,0.0754995,0.1214571,0.14825817,0.18493124,0.07717542,0.14094069,0.10558357,0.10045309,0.07282238,0.05468553,0.06706938,0.11355707,0.0809369,0.10914238,0.09646202,0.04536367,0.05082233,0.05216913,0.09873064,0.12257977,0.05736736,0.05251636,0.03474178,0.01802674,0.07276813,0.07751652,0.10076941,0.05717092,0.11002266,0.11858959,0.11629706,0.04981012,0.10508339,0.10364075,0.06432368
0.07053417,0.07151527,0.06167351,0.08929601,0.14141385,0.02322698,0.0881913,0.05333429,0.03553297,0.12893293,0.09021886,0.09379075,0.07482587,0.08148673,0.09792744,0.08425416,0.10336455,0.09746671,0.09297614,0.07559976,0.07253028,0.0675059,0.06812043,0.07498599,0.07479398,0.07373573,0.1129638,0.00023447,0.07902141,0.07989909,0.07010121,0.05374566,0.00202346,0.05167318,0.08997773,0.0984856,0.09486461,0.08394786,0.14617381,0.07225,0.0674094,0.07314478,0.11406958,0.14537033,0.18624108,0.06497777,0.13749393,0.10085349,0.09781317,0.06481256,0.04907191,0.05988945,0.10076701,0.0745921,0.09931891,0.09018618,0.0418356,0.04670815,0.05039039,0.08882602,0.12129104,0.05301813,0.05066345,0.03098555,0.01823599,0.0697007,0.07065841,0.0879867,0.05032933,0.10384048,0.11044035,0.11020056,0.04404355,0.10399023,0.10671387,0.06005965
0.07759359,0.08030715,0.06958122,0.0945101,0.14538658,0.0274609,0.09449569,0.0588617,0.04010647,0.13663102,0.09665922,0.10111551,0.07551527,0.08509901,0.09797622,0.08881778,0.11381638,0.10016416,0.10049165,0.07867458,0.0755079,0.06994465,0.07229129,0.06996897,0.07336848,0.07016295,0.11379755,0.00030069,0.08294438,0.08605049,0.07637874,0.05710429,0.00244035,0.0522922,0.09390165,0.09896921,0.0984482,0.08799575,0.14607564,0.07132232,0.07252448,0.07487262,0.11935767,0.15380155,0.19191608,0.07366165,0.13435451,0.10472789,0.10095996,0.07162938,0.05286197,0.06382639,0.10605204,0.07482519,0.1017925,0.09349606,0.04550469,0.05022847,0.05242679,0.09492604,0.12200565,0.05615516,0.05146465,0.03583984,0.0201992,0.07050266,0.07770321,0.09295575,0.05654726,0.10998477,0.11601601,0.11429621,0.04852251,0.0980406,0.10172188,0.06355394
0.07317634,0.08173209,0.06655231,0.08953104,0.14648039,0.02706137,0.09525517,0.06130947,0.03747523,0.13692092,0.09855527,0.10201761,0.07358469,0.08872552,0.10101693,0.08328905,0.10945201,0.10069621,0.09885276,0.07657376,0.07108483,0.06661846,0.06803002,0.07508219,0.07432597,0.07229165,0.11156475,0.00017694,0.08616407,0.08794169,0.07319791,0.05646891,0.0026428,0.05365762,0.08868965,0.09901017,0.10502759,0.09005129,0.14985622,0.07094253,0.07296047,0.07509393,0.11986506,0.14968633,0.18673774,0.07018137,0.13599423,0.10444108,0.09912296,0.06848624,0.05201602,0.06603555,0.10759671,0.0758456,0.10313192,0.08955355,0.04600976,0.05231751,0.05343022,0.09504128,0.11773124,0.05418193,0.05359435,0.03802802,0.01872744,0.07049825,0.07489934,0.09817288,0.05767927,0.1057403,0.11079043,0.11178583,0.04991391,0.10037749,0.10328103,0.0620498
0.06745721,0.07438277,0.05848949,0.08982583,0.13702301,0.0241889,0.09691067,0.05722779,0.0361377,0.13585421,0.08870755,0.09844945,0.07738839,0.08289408,0.09578715,0.08833678,0.10464415,0.09691667,0.09666382,0.07442098,0.0749093,0.07100892,0.07198895,0.07597348,0.07634979,0.0755956,0.11152028,0.0002058,0.07928528,0.08023848,0.07397068,0.05656247,0.00256407,0.05117053,0.0858078,0.09547548,0.0953638,0.08255355,0.13871788,0.06816047,0.06706963,0.06926202,0.11742333,0.15317292,0.18584709,0.06369248,0.13823599,0.10233833,0.09669393,0.06488585,0.04786563,0.06261036,0.10429534,0.0667427,0.09860657,0.0871982,0.04422221,0.04732524,0.05134635,0.08319343,0.11699691,0.055413,0.05308344,0.03611242,0.01809785,0.07101781,0.06810786,0.09237949,0.04800076,0.10667587,0.11339003,0.11135772,0.0470605,0.10320877,0.10080224,0.06123259
0.07086061,0.07493324,0.06245061,0.08633558,0.14019771,0.02240977,0.09053028,0.0581423,0.03828019,0.13372973,0.08685021,0.09536912,0.07645925,0.08471972,0.0947911,0.08549228,0.09868204,0.09609649,0.093608,0.07488973,0.07513392,0.07154254,0.07287191,0.07267023,0.07299616,0.07078149,0.11020024,0.0001962,0.08241842,0.08666546,0.07407407,0.05627939,0.00216592,0.05166971,0.08577053,0.09818923,0.0963584,0.08583815,0.14121477,0.07463299,0.06990494,0.07737713,0.11616167,0.1457085,0.18760505,0.06796541,0.13435179,0.10114511,0.09432517,0.06594369,0.04929905,0.0643891,0.10071583,0.06792568,0.09778089,0.08727652,0.04488372,0.05072023,0.0532579,0.08548219,0.12117942,0.05631676,0.05232817,0.02954674,0.01658489,0.07071302,0.07207107,0.09268545,0.05007647,0.10401502,0.11127011,0.1118424,0.04789541,0.10174511,0.10349165,0.06329253
0.07885316,0.08054454,0.07058515,0.0923931,0.14713945,0.02793569,0.10024936,0.0593121,0.03706571,0.14002547,0.09344295,0.10246102,0.07930361,0.08944319,0.10047948,0.08850626,0.11157132,0.10066177,0.10234674,0.08045364,0.07586687,0.0712583,0.07303623,0.07981678,0.07995159,0.0769865,0.11139423,0.0002058,0.08682241,0.0865463,0.06976055,0.05327724,0.00261036,0.05865401,0.09738938,0.10481778,0.0991572,0.08818978,0.14477674,0.07429125,0.06623975,0.07473373,0.11803579,0.15558963,0.18809288,0.07149925,0.13575294,0.10069666,0.09811883,0.06724996,0.04998189,0.06561662,0.11305825,0.07544901,0.10817534,0.09195306,0.04456015,0.04953953,0.05166222,0.09686085,0.12184901,0.05834234,0.05457057,0.03669941,0.01701661,0.06551631,0.07919991,0.09359676,0.05440399,0.10783503,0.11544821,0.11440279,0.05139515,0.10102086,0.10326526,0.06129905
0.07446631,0.08205341,0.06672717,0.09174979,0.14598998,0.02765149,0.09780171,0.059359,0.04054654,0.13458114,0.0964635,0.09850241,0.08332248,0.09081056,0.09722679,0.09109926,0.10939811,0.09928167,0.10018302,0.07944295,0.07770871,0.07403099,0.07570671,0.07854493,0.07959278,0.07616936,0.11642193,0.0002058,0.08669113,0.08764428,0.07966591,0.06061257,0.00240151,0.05421822,0.09331748,0.0994472,0.09856776,0.08563338,0.14072549,0.07742021,0.07072172,0.07777657,0.11965902,0.14482842,0.18254478,0.06946922,0.13722554,0.10331528,0.10015967,0.07009769,0.05193168,0.06607612,0.10693645,0.07881365,0.0992623,0.09191768,0.04448223,0.04843447,0.05063038,0.09845396,0.12280036,0.05678923,0.0548569,0.03527719,0.01940171,0.0734557,0.07790766,0.09754586,0.05672151,0.11037193,0.11459418,0.11120672,0.04952216,0.10091731,0.1047059,0.06714314
0.07250975,0.08032351,0.06847238,0.09250466,0.14304128,0.02611603,0.09762386,0.05682338,0.03949033,0.13281272,0.09140772,0.09575374,0.0785101,0.08739443,0.10234134,0.09136087,0.10910886,0.10091387,0.09406603,0.08095647,0.07387338,0.06829148,0.06959711,0.07753353,0.07735895,0.07475572,0.10871951,0.00028187,0.0810577,0.08659739,0.07410915,0.05689385,0.00310261,0.05349348,0.08596741,0.09768885,0.10437938,0.08990555,0.14125436,0.07240745,0.0679055,0.07363263,0.11987987,0.15051563,0.18586202,0.07362318,0.13079463,0.10076996,0.09295807,0.06606831,0.05056495,0.06438338,0.09876721,0.07732388,0.09397622,0.09212376,0.04534535,0.04672151,0.05134125,0.09368052,0.1159879,0.05463895,0.05262763,0.03669345,0.01974579,0.07232733,0.07823583,0.0968386,0.05736793,0.10504905,0.11462226,0.11389514,0.04667547,0.1006414,0.10247347,0.0659403
0.07166202,0.08053725,0.0661917,0.09290762,0.14034498,0.02633272,0.09538643,0.05761392,0.04124996,0.13280156,0.09724188,0.09981806,0.08225985,0.09133497,0.10339824,0.09227667,0.10454846,0.099489,0.10249641,0.07911688,0.07942086,0.07503103,0.07657432,0.07461986,0.07664504,0.07562538,0.1182645,0.00038595,0.08833609,0.08739055,0.07423824,0.05569694,0.00235867,0.05222823,0.09129173,0.09973109,0.10447724,0.09017974,0.13916921,0.07425464,0.06764163,0.07639716,0.12314385,0.15082361,0.18447206,0.07231548,0.1313451,0.10580324,0.10081778,0.06892889,0.05139058,0.06574766,0.10449689,0.07511887,0.09827747,0.09369285,0.04462974,0.04851616,0.05256633,0.09292323,0.12197301,0.06068467,0.05568064,0.03604379,0.01775776,0.06973978,0.07801802,0.09716032,0.05711687,0.11140419,0.1162102,0.11348299,0.04710485,0.10110389,0.10274265,0.06256167
0.07203875,0.07950421,0.06690494,0.09090867,0.14574174,0.02593838,0.0992128,0.05598678,0.03883784,0.12875159,0.09312909,0.09683474,0.08182583,0.08807924,0.09978378,0.09283167,0.11086061,0.09794398,0.09721221,0.07920151,0.08052131,0.07786898,0.07929834,0.07994599,0.0804965,0.07389364,0.10769889,0.00027351,0.08530675,0.08695815,0.07447091,0.05825601,0.00233289,0.05089646,0.09394674,0.10112749,0.10300204,0.09023799,0.14972347,0.06886445,0.07025136,0.07081833,0.12042954,0.15095855,0.18272784,0.06862799,0.13817649,0.10080672,0.09676716,0.06927323,0.05154514,0.06325842,0.10633109,0.0741982,0.10183214,0.08969601,0.04530401,0.04900491,0.05157597,0.09421085,0.11748112,0.05690154,0.05343943,0.03560985,0.01762579,0.07404941,0.07784504,0.09597001,0.05466182,0.11131907,0.11252083,0.11093377,0.0457097,0.10407767,0.10306978,0.0648392
0.07798574,0.08375751,0.07048212,0.09562118,0.14785309,0.0249039,0.09492949,0.05872848,0.04001602,0.14334173,0.10045145,0.10425449,0.08429934,0.08820612,0.10440825,0.09620705,0.11354539,0.10273248,0.10205004,0.08372496,0.07644419,0.0736514,0.07589506,0.07918174,0.08051026,0.0843413,0.12031087,0.00017694,0.08789974,0.08883114,0.08190389,0.06222013,0.00267191,0.05700144,0.09756756,0.10418129,0.10376151,0.09127102,0.15063535,0.07479991,0.0694374,0.07716387,0.12549981,0.15173525,0.19057416,0.07592992,0.14123362,0.10641561,0.10238575,0.07536656,0.05640271,0.06623888,0.10962527,0.07627603,0.10326101,0.091996,0.0445956,0.04711816,0.05057522,0.10008953,0.12867123,0.06053878,0.05801802,0.03576568,0.01920351,0.07743719,0.07937336,0.09868553,0.05974005,0.11299363,0.11547306,0.11465141,0.04893998,0.10790326,0.10908684,0.06520921
0.0732601,0.07502293,0.06414774,0.09323298,0.14386025,0.02554759,0.09473905,0.05601201,0.03926325,0.13566683,0.09267242,0.10067844,0.07903003,0.08545617,0.09767543,0.08706337,0.10875507,0.09990702,0.10181986,0.07747979,0.07318022,0.06907747,0.07306951,0.0789069,0.07670294,0.07429541,0.11302413,0.00021622,0.0891875,0.0882882,0.07450074,0.05518895,0.00265321,0.05643955,0.09017413,0.10405637,0.1004372,0.08940076,0.14473585,0.07394659,0.07287719,0.07785424,0.11755499,0.15368072,0.19003402,0.07159383,0.13858703,0.10114265,0.09511556,0.06970489,0.05155226,0.06407559,0.1106882,0.07363515,0.10409448,0.09332051,0.04538663,0.04930767,0.05234835,0.08779836,0.12052684,0.05762738,0.05337738,0.03414198,0.01757081,0.06939314,0.07457232,0.09563474,0.05254519,0.10724048,0.11486686,0.11366903,0.0485596,0.10458054,0.10423783,0.06028525
0.06951127,0.08000845,0.06197574,0.08931707,0.14097598,0.02783454,0.09080581,0.05368143,0.03393168,0.13542166,0.09253973,0.09601502,0.08117717,0.08619595,0.09939018,0.09028853,0.10640176,0.09850134,0.09604844,0.07757837,0.07757028,0.07359003,0.07386345,0.07667819,0.0772856,0.07323843,0.10920917,0.00021538,0.0797445,0.0805105,0.07425582,0.057247,0.00269244,0.0496052,0.08862838,0.09846477,0.09806782,0.0857085,0.1389089,0.0729507,0.06807118,0.072643,0.11973773,0.14953352,0.19122914,0.06815374,0.13235947,0.09876347,0.0954625,0.0613853,0.04802899,0.06322579,0.10236267,0.06752657,0.09697393,0.08704204,0.04185001,0.04643043,0.05153053,0.0858082,0.1182942,0.05675226,0.05172709,0.02942061,0.01738262,0.07335775,0.07347322,0.09133444,0.05460491,0.10955931,0.11526846,0.11480792,0.04773874,0.10019979,0.09976681,0.06035907
